id,fires
261142,0
261143,0
261144,0
261145,0
261146,0
261147,0
261148,0
261149,0
261150,0
261151,0
261152,0
261153,0
261154,0
261155,0
261156,0
261157,0
261158,0
261159,0
261160,0
261161,0
261162,0
261163,0
261164,0
261165,0
261166,0
261167,0
261168,0
261169,0
261170,0
261171,0
261172,0
261173,0
261174,0
261175,0
261176,0
261177,0
261178,0
261179,0
261180,0
261181,0
261182,0
261183,0
261184,0
261185,0
261186,0
261187,0
261188,0
261189,0
261190,0
261191,0
261192,0
261193,0
261194,0
261195,0
261196,0
261197,0
261198,0
261199,0
261200,0
261201,0
261202,0
261203,0
261204,0
261205,0
261206,0
261207,0
261208,0
261209,0
261210,0
261211,0
261212,0
261213,0
261214,0
261215,0
261216,0
261217,0
261218,0
261219,0
261220,0
261221,0
261222,0
261223,0
261224,0
261225,0
261226,0
261227,0
261228,0
261229,0
261230,0
261231,0
261232,0
261233,0
261234,0
261235,0
261236,0
261237,0
261238,0
261239,0
261240,0
261241,0
261242,0
261243,0
261244,0
261245,0
261246,0
261247,0
261248,0
261249,0
261250,0
261251,0
261252,1
261253,0
261254,0
261255,0
261256,0
261257,0
261258,0
261259,1
261260,0
261261,0
261262,0
261263,0
261264,0
261265,0
261266,0
261267,0
261268,0
261269,0
261270,0
261271,0
261272,0
261273,0
261274,1
261275,0
261276,0
261277,0
261278,0
261279,0
261280,0
261281,0
261282,0
261283,0
261284,0
261285,0
261286,0
261287,0
261288,0
261289,0
261290,0
261291,0
261292,0
261293,0
261294,0
261295,0
261296,0
261297,0
261298,0
261299,0
261300,0
261301,0
261302,0
261303,0
261304,0
261305,0
261306,0
261307,0
261308,1
261309,0
261310,0
261311,0
261312,0
261313,0
261314,0
261315,0
261316,0
261317,0
261318,0
261319,0
261320,0
261321,0
261322,0
261323,0
261324,0
261325,0
261326,1
261327,0
261328,0
261329,0
261330,0
261331,0
261332,0
261333,0
261334,1
261335,0
261336,0
261337,0
261338,1
261339,0
261340,0
261341,1
261342,1
261343,1
261344,1
261345,0
261346,1
261347,1
261348,1
261349,1
261350,1
261351,1
261352,1
261353,1
261354,0
261355,0
261356,0
261357,0
261358,0
261359,0
261360,0
261361,0
261362,0
261363,1
261364,0
261365,0
261366,0
261367,1
261368,0
261369,0
261370,0
261371,1
261372,1
261373,0
261374,0
261375,1
261376,1
261377,1
261378,1
261379,1
261380,0
261381,0
261382,0
261383,0
261384,0
261385,0
261386,0
261387,0
261388,0
261389,0
261390,0
261391,0
261392,0
261393,0
261394,0
261395,0
261396,0
261397,0
261398,0
261399,0
261400,0
261401,0
261402,0
261403,0
261404,0
261405,0
261406,0
261407,0
261408,0
261409,0
261410,0
261411,0
261412,0
261413,0
261414,0
261415,0
261416,0
261417,0
261418,0
261419,0
261420,0
261421,0
261422,0
261423,0
261424,0
261425,0
261426,0
261427,0
261428,0
261429,0
261430,0
261431,0
261432,0
261433,0
261434,0
261435,0
261436,0
261437,0
261438,0
261439,0
261440,0
261441,0
261442,0
261443,0
261444,0
261445,0
261446,0
261447,0
261448,0
261449,1
261450,0
261451,0
261452,0
261453,0
261454,0
261455,0
261456,0
261457,0
261458,0
261459,0
261460,0
261461,0
261462,1
261463,0
261464,0
261465,0
261466,0
261467,0
261468,0
261469,0
261470,0
261471,0
261472,0
261473,0
261474,0
261475,0
261476,0
261477,0
261478,0
261479,0
261480,0
261481,0
261482,0
261483,0
261484,0
261485,0
261486,0
261487,0
261488,0
261489,0
261490,0
261491,0
261492,1
261493,0
261494,0
261495,0
261496,0
261497,0
261498,0
261499,1
261500,0
261501,0
261502,0
261503,0
261504,0
261505,0
261506,0
261507,0
261508,0
261509,0
261510,0
261511,0
261512,0
261513,0
261514,0
261515,0
261516,0
261517,0
261518,0
261519,0
261520,0
261521,0
261522,0
261523,0
261524,0
261525,0
261526,0
261527,0
261528,0
261529,0
261530,0
261531,0
261532,0
261533,0
261534,1
261535,0
261536,0
261537,1
261538,0
261539,0
261540,0
261541,0
261542,0
261543,0
261544,0
261545,0
261546,0
261547,0
261548,0
261549,0
261550,0
261551,1
261552,0
261553,0
261554,0
261555,0
261556,1
261557,1
261558,1
261559,1
261560,1
261561,1
261562,0
261563,0
261564,1
261565,1
261566,1
261567,0
261568,1
261569,1
261570,1
261571,1
261572,1
261573,0
261574,1
261575,1
261576,1
261577,1
261578,1
261579,0
261580,0
261581,0
261582,0
261583,0
261584,0
261585,0
261586,0
261587,0
261588,0
261589,0
261590,0
261591,0
261592,0
261593,0
261594,0
261595,0
261596,0
261597,0
261598,0
261599,0
261600,0
261601,0
261602,0
261603,0
261604,0
261605,0
261606,0
261607,0
261608,0
261609,0
261610,0
261611,0
261612,0
261613,0
261614,0
261615,0
261616,0
261617,0
261618,0
261619,0
261620,0
261621,0
261622,0
261623,0
261624,0
261625,0
261626,0
261627,0
261628,0
261629,0
261630,0
261631,0
261632,0
261633,0
261634,0
261635,0
261636,0
261637,0
261638,0
261639,0
261640,0
261641,0
261642,0
261643,0
261644,0
261645,0
261646,0
261647,0
261648,0
261649,0
261650,0
261651,0
261652,0
261653,0
261654,0
261655,0
261656,0
261657,0
261658,0
261659,0
261660,0
261661,0
261662,0
261663,0
261664,0
261665,0
261666,0
261667,0
261668,0
261669,0
261670,0
261671,0
261672,0
261673,0
261674,0
261675,0
261676,0
261677,0
261678,0
261679,0
261680,0
261681,0
261682,0
261683,0
261684,0
261685,0
261686,0
261687,0
261688,0
261689,0
261690,0
261691,0
261692,0
261693,0
261694,0
261695,0
261696,0
261697,0
261698,0
261699,0
261700,0
261701,0
261702,0
261703,0
261704,0
261705,0
261706,0
261707,0
261708,0
261709,0
261710,0
261711,0
261712,0
261713,0
261714,0
261715,0
261716,0
261717,0
261718,0
261719,0
261720,0
261721,0
261722,0
261723,0
261724,0
261725,0
261726,0
261727,0
261728,0
261729,0
261730,0
261731,0
261732,0
261733,0
261734,0
261735,0
261736,0
261737,0
261738,0
261739,0
261740,0
261741,0
261742,0
261743,0
261744,0
261745,0
261746,0
261747,0
261748,0
261749,0
261750,0
261751,0
261752,0
261753,0
261754,0
261755,0
261756,0
261757,0
261758,0
261759,0
261760,0
261761,0
261762,0
261763,0
261764,0
261765,0
261766,0
261767,0
261768,0
261769,0
261770,0
261771,0
261772,0
261773,0
261774,0
261775,0
261776,0
261777,0
261778,0
261779,0
261780,0
261781,0
261782,0
261783,1
261784,0
261785,0
261786,0
261787,0
261788,1
261789,1
261790,1
261791,0
261792,0
261793,1
261794,1
261795,0
261796,1
261797,1
261798,1
261799,0
261800,1
261801,0
261802,0
261803,0
261804,0
261805,0
261806,0
261807,1
261808,0
261809,1
261810,1
261811,1
261812,0
261813,0
261814,0
261815,0
261816,0
261817,0
261818,0
261819,0
261820,0
261821,0
261822,0
261823,0
261824,0
261825,1
261826,1
261827,0
261828,0
261829,0
261830,0
261831,1
261832,0
261833,0
261834,1
261835,0
261836,0
261837,0
261838,1
261839,0
261840,0
261841,0
261842,0
261843,1
261844,1
261845,0
261846,0
261847,1
261848,0
261849,0
261850,1
261851,1
261852,1
261853,0
261854,1
261855,0
261856,0
261857,1
261858,1
261859,0
261860,1
261861,1
261862,1
261863,1
261864,0
261865,0
261866,0
261867,0
261868,0
261869,0
261870,0
261871,0
261872,0
261873,0
261874,0
261875,0
261876,0
261877,0
261878,0
261879,0
261880,0
261881,0
261882,0
261883,0
261884,0
261885,0
261886,0
261887,0
261888,0
261889,0
261890,0
261891,0
261892,0
261893,0
261894,0
261895,0
261896,0
261897,0
261898,0
261899,0
261900,0
261901,0
261902,0
261903,0
261904,0
261905,0
261906,0
261907,0
261908,0
261909,0
261910,0
261911,0
261912,0
261913,0
261914,0
261915,0
261916,0
261917,0
261918,0
261919,0
261920,0
261921,0
261922,0
261923,0
261924,0
261925,0
261926,0
261927,0
261928,0
261929,0
261930,0
261931,0
261932,0
261933,0
261934,0
261935,0
261936,0
261937,0
261938,0
261939,0
261940,0
261941,0
261942,0
261943,0
261944,0
261945,0
261946,0
261947,0
261948,0
261949,0
261950,0
261951,0
261952,0
261953,0
261954,0
261955,0
261956,0
261957,0
261958,0
261959,0
261960,0
261961,0
261962,0
261963,0
261964,0
261965,0
261966,0
261967,0
261968,0
261969,0
261970,0
261971,0
261972,0
261973,0
261974,0
261975,0
261976,0
261977,1
261978,0
261979,0
261980,0
261981,0
261982,0
261983,0
261984,0
261985,0
261986,0
261987,0
261988,0
261989,0
261990,0
261991,0
261992,0
261993,0
261994,0
261995,0
261996,0
261997,0
261998,0
261999,0
262000,0
262001,0
262002,1
262003,1
262004,0
262005,0
262006,0
262007,0
262008,0
262009,0
262010,0
262011,0
262012,0
262013,0
262014,0
262015,0
262016,0
262017,0
262018,0
262019,0
262020,0
262021,0
262022,0
262023,0
262024,0
262025,0
262026,0
262027,0
262028,0
262029,1
262030,0
262031,0
262032,0
262033,0
262034,0
262035,0
262036,1
262037,0
262038,0
262039,0
262040,0
262041,0
262042,0
262043,0
262044,0
262045,0
262046,0
262047,0
262048,0
262049,1
262050,1
262051,0
262052,0
262053,0
262054,1
262055,0
262056,0
262057,0
262058,0
262059,0
262060,0
262061,1
262062,1
262063,1
262064,0
262065,0
262066,0
262067,1
262068,1
262069,1
262070,1
262071,0
262072,1
262073,1
262074,1
262075,1
262076,1
262077,1
262078,1
262079,1
262080,1
262081,1
262082,1
262083,0
262084,0
262085,0
262086,0
262087,0
262088,1
262089,1
262090,1
262091,1
262092,1
262093,0
262094,1
262095,0
262096,0
262097,0
262098,0
262099,1
262100,0
262101,1
262102,0
262103,0
262104,1
262105,1
262106,1
262107,1
262108,0
262109,0
262110,0
262111,0
262112,0
262113,0
262114,1
262115,1
262116,0
262117,0
262118,0
262119,0
262120,0
262121,0
262122,0
262123,0
262124,1
262125,0
262126,0
262127,0
262128,0
262129,0
262130,0
262131,0
262132,0
262133,0
262134,0
262135,0
262136,1
262137,0
262138,0
262139,0
262140,0
262141,0
262142,0
262143,0
262144,0
262145,0
262146,0
262147,0
262148,0
262149,0
262150,0
262151,0
262152,0
262153,0
262154,0
262155,0
262156,0
262157,0
262158,1
262159,0
262160,0
262161,0
262162,0
262163,0
262164,0
262165,0
262166,0
262167,0
262168,0
262169,0
262170,0
262171,0
262172,0
262173,0
262174,0
262175,0
262176,0
262177,0
262178,0
262179,0
262180,0
262181,0
262182,0
262183,0
262184,0
262185,0
262186,0
262187,1
262188,0
262189,0
262190,0
262191,0
262192,0
262193,0
262194,1
262195,0
262196,0
262197,0
262198,0
262199,0
262200,0
262201,0
262202,0
262203,0
262204,0
262205,0
262206,0
262207,0
262208,0
262209,0
262210,0
262211,0
262212,0
262213,0
262214,0
262215,0
262216,0
262217,0
262218,1
262219,0
262220,0
262221,0
262222,0
262223,0
262224,0
262225,0
262226,0
262227,1
262228,0
262229,0
262230,0
262231,0
262232,0
262233,0
262234,0
262235,0
262236,1
262237,0
262238,0
262239,0
262240,0
262241,0
262242,1
262243,0
262244,0
262245,0
262246,0
262247,0
262248,0
262249,1
262250,0
262251,0
262252,0
262253,0
262254,0
262255,0
262256,1
262257,0
262258,1
262259,1
262260,0
262261,1
262262,1
262263,1
262264,1
262265,0
262266,0
262267,0
262268,0
262269,0
262270,1
262271,1
262272,1
262273,1
262274,1
262275,1
262276,1
262277,1
262278,0
262279,1
262280,1
262281,0
262282,0
262283,0
262284,0
262285,0
262286,1
262287,1
262288,1
262289,1
262290,1
262291,1
262292,1
262293,1
262294,0
262295,0
262296,0
262297,0
262298,1
262299,1
262300,1
262301,1
262302,0
262303,0
262304,0
262305,1
262306,1
262307,1
262308,0
262309,0
262310,1
262311,0
262312,0
262313,0
262314,0
262315,0
262316,0
262317,1
262318,1
262319,0
262320,0
262321,0
262322,1
262323,0
262324,0
262325,0
262326,0
262327,0
262328,0
262329,0
262330,1
262331,1
262332,1
262333,1
262334,1
262335,1
262336,0
262337,0
262338,0
262339,0
262340,0
262341,0
262342,0
262343,0
262344,0
262345,0
262346,0
262347,0
262348,0
262349,0
262350,0
262351,0
262352,0
262353,0
262354,0
262355,0
262356,0
262357,0
262358,0
262359,0
262360,0
262361,0
262362,0
262363,0
262364,0
262365,0
262366,0
262367,0
262368,0
262369,0
262370,0
262371,0
262372,0
262373,0
262374,0
262375,0
262376,0
262377,0
262378,0
262379,0
262380,0
262381,0
262382,0
262383,0
262384,0
262385,0
262386,0
262387,0
262388,0
262389,0
262390,0
262391,0
262392,0
262393,0
262394,0
262395,0
262396,0
262397,0
262398,0
262399,0
262400,0
262401,0
262402,0
262403,0
262404,0
262405,0
262406,0
262407,0
262408,0
262409,0
262410,0
262411,0
262412,0
262413,1
262414,0
262415,1
262416,0
262417,0
262418,0
262419,0
262420,0
262421,0
262422,0
262423,0
262424,0
262425,0
262426,0
262427,0
262428,0
262429,0
262430,0
262431,0
262432,0
262433,0
262434,0
262435,0
262436,0
262437,0
262438,0
262439,0
262440,0
262441,0
262442,0
262443,1
262444,1
262445,1
262446,0
262447,1
262448,0
262449,0
262450,0
262451,1
262452,1
262453,1
262454,1
262455,0
262456,0
262457,1
262458,0
262459,0
262460,0
262461,1
262462,0
262463,0
262464,0
262465,0
262466,0
262467,0
262468,0
262469,0
262470,0
262471,0
262472,0
262473,1
262474,1
262475,1
262476,1
262477,1
262478,1
262479,0
262480,0
262481,1
262482,1
262483,0
262484,0
262485,0
262486,0
262487,1
262488,0
262489,1
262490,0
262491,1
262492,1
262493,1
262494,1
262495,1
262496,0
262497,0
262498,0
262499,0
262500,0
262501,0
262502,0
262503,0
262504,1
262505,1
262506,1
262507,1
262508,0
262509,1
262510,1
262511,1
262512,1
262513,1
262514,1
262515,0
262516,0
262517,0
262518,1
262519,0
262520,1
262521,1
262522,0
262523,1
262524,1
262525,1
262526,0
262527,1
262528,0
262529,1
262530,0
262531,0
262532,0
262533,0
262534,1
262535,1
262536,1
262537,0
262538,0
262539,0
262540,1
262541,0
262542,0
262543,0
262544,0
262545,1
262546,1
262547,1
262548,0
262549,0
262550,1
262551,1
262552,1
262553,0
262554,0
262555,0
262556,0
262557,0
262558,0
262559,0
262560,0
262561,0
262562,0
262563,0
262564,0
262565,0
262566,0
262567,0
262568,0
262569,0
262570,0
262571,1
262572,0
262573,0
262574,0
262575,0
262576,0
262577,0
262578,0
262579,0
262580,0
262581,0
262582,0
262583,0
262584,0
262585,0
262586,0
262587,0
262588,0
262589,0
262590,0
262591,0
262592,0
262593,0
262594,0
262595,0
262596,0
262597,0
262598,0
262599,0
262600,0
262601,0
262602,0
262603,0
262604,0
262605,0
262606,0
262607,0
262608,0
262609,1
262610,0
262611,0
262612,0
262613,0
262614,0
262615,0
262616,0
262617,1
262618,1
262619,0
262620,0
262621,0
262622,0
262623,0
262624,0
262625,0
262626,0
262627,0
262628,0
262629,0
262630,0
262631,0
262632,0
262633,0
262634,0
262635,0
262636,0
262637,0
262638,0
262639,0
262640,0
262641,0
262642,0
262643,0
262644,0
262645,0
262646,0
262647,0
262648,1
262649,1
262650,0
262651,0
262652,0
262653,0
262654,0
262655,0
262656,0
262657,0
262658,0
262659,0
262660,0
262661,0
262662,0
262663,0
262664,0
262665,0
262666,0
262667,0
262668,0
262669,0
262670,1
262671,0
262672,0
262673,0
262674,0
262675,0
262676,0
262677,0
262678,0
262679,1
262680,0
262681,0
262682,1
262683,0
262684,0
262685,1
262686,0
262687,1
262688,0
262689,0
262690,0
262691,0
262692,1
262693,0
262694,1
262695,1
262696,1
262697,1
262698,0
262699,0
262700,0
262701,0
262702,0
262703,0
262704,0
262705,0
262706,0
262707,0
262708,1
262709,1
262710,1
262711,1
262712,1
262713,1
262714,0
262715,0
262716,0
262717,0
262718,1
262719,0
262720,0
262721,1
262722,1
262723,0
262724,0
262725,0
262726,1
262727,1
262728,1
262729,0
262730,0
262731,0
262732,0
262733,0
262734,0
262735,0
262736,0
262737,0
262738,0
262739,0
262740,0
262741,0
262742,1
262743,0
262744,0
262745,0
262746,0
262747,0
262748,1
262749,0
262750,1
262751,1
262752,0
262753,1
262754,0
262755,0
262756,1
262757,0
262758,0
262759,0
262760,0
262761,1
262762,1
262763,1
262764,1
262765,0
262766,0
262767,0
262768,0
262769,0
262770,0
262771,1
262772,0
262773,0
262774,0
262775,0
262776,0
262777,0
262778,0
262779,0
262780,0
262781,0
262782,1
262783,0
262784,1
262785,0
262786,1
262787,0
262788,1
262789,1
262790,1
262791,1
262792,0
262793,0
262794,1
262795,0
262796,0
262797,0
262798,1
262799,0
262800,1
262801,0
262802,0
262803,0
262804,0
262805,0
262806,0
262807,1
262808,0
262809,0
262810,0
262811,0
262812,0
262813,0
262814,1
262815,0
262816,1
262817,0
262818,0
262819,1
262820,0
262821,1
262822,0
262823,0
262824,0
262825,0
262826,1
262827,1
262828,0
262829,0
262830,0
262831,0
262832,0
262833,0
262834,0
262835,0
262836,0
262837,1
262838,0
262839,1
262840,1
262841,1
262842,0
262843,0
262844,0
262845,0
262846,0
262847,0
262848,0
262849,0
262850,0
262851,0
262852,0
262853,0
262854,0
262855,0
262856,0
262857,0
262858,1
262859,1
262860,1
262861,1
262862,1
262863,0
262864,0
262865,0
262866,0
262867,1
262868,1
262869,1
262870,1
262871,1
262872,0
262873,0
262874,0
262875,1
262876,0
262877,1
262878,0
262879,1
262880,0
262881,0
262882,0
262883,0
262884,0
262885,0
262886,0
262887,1
262888,1
262889,0
262890,1
262891,1
262892,0
262893,0
262894,0
262895,0
262896,0
262897,0
262898,0
262899,1
262900,0
262901,1
262902,1
262903,0
262904,0
262905,0
262906,0
262907,0
262908,0
262909,0
262910,0
262911,1
262912,1
262913,0
262914,0
262915,1
262916,1
262917,0
262918,1
262919,0
262920,0
262921,0
262922,0
262923,0
262924,0
262925,0
262926,0
262927,0
262928,0
262929,0
262930,0
262931,1
262932,0
262933,0
262934,0
262935,0
262936,0
262937,0
262938,0
262939,0
262940,0
262941,0
262942,0
262943,0
262944,0
262945,0
262946,0
262947,0
262948,0
262949,0
262950,0
262951,0
262952,0
262953,0
262954,0
262955,0
262956,0
262957,0
262958,0
262959,0
262960,0
262961,0
262962,0
262963,0
262964,0
262965,0
262966,0
262967,0
262968,0
262969,0
262970,0
262971,0
262972,0
262973,0
262974,0
262975,0
262976,0
262977,0
262978,0
262979,0
262980,1
262981,0
262982,0
262983,0
262984,0
262985,1
262986,1
262987,1
262988,1
262989,0
262990,1
262991,1
262992,1
262993,1
262994,1
262995,1
262996,0
262997,0
262998,0
262999,1
263000,1
263001,1
263002,1
263003,1
263004,1
263005,0
263006,1
263007,0
263008,1
263009,1
263010,1
263011,1
263012,1
263013,1
263014,1
263015,1
263016,1
263017,1
263018,1
263019,1
263020,1
263021,0
263022,0
263023,0
263024,0
263025,1
263026,1
263027,1
263028,0
263029,0
263030,1
263031,1
263032,0
263033,1
263034,1
263035,1
263036,1
263037,0
263038,0
263039,1
263040,1
263041,0
263042,1
263043,1
263044,0
263045,1
263046,0
263047,0
263048,1
263049,0
263050,1
263051,1
263052,1
263053,1
263054,0
263055,1
263056,1
263057,1
263058,0
263059,0
263060,1
263061,0
263062,0
263063,0
263064,0
263065,0
263066,0
263067,1
263068,1
263069,1
263070,1
263071,1
263072,0
263073,1
263074,1
263075,1
263076,1
263077,1
263078,1
263079,1
263080,1
263081,1
263082,1
263083,1
263084,1
263085,1
263086,0
263087,0
263088,0
263089,1
263090,1
263091,1
263092,0
263093,1
263094,1
263095,0
263096,0
263097,0
263098,1
263099,1
263100,1
263101,1
263102,1
263103,1
263104,1
263105,1
263106,1
263107,1
263108,1
263109,1
263110,1
263111,1
263112,1
263113,1
263114,1
263115,1
263116,1
263117,1
263118,1
263119,1
263120,1
263121,0
263122,0
263123,0
263124,1
263125,1
263126,1
263127,1
263128,1
263129,1
263130,1
263131,1
263132,1
263133,1
263134,1
263135,1
263136,1
263137,1
263138,1
263139,1
263140,1
263141,1
263142,1
263143,0
263144,0
263145,0
263146,1
263147,1
263148,1
263149,1
263150,1
263151,1
263152,0
263153,0
263154,0
263155,1
263156,0
263157,1
263158,1
263159,1
263160,0
263161,1
263162,0
263163,0
263164,1
263165,1
263166,1
263167,1
263168,1
263169,1
263170,1
263171,1
263172,1
263173,1
263174,0
263175,0
263176,0
263177,1
263178,1
263179,0
263180,1
263181,1
263182,0
263183,0
263184,0
263185,0
263186,0
263187,0
263188,0
263189,0
263190,0
263191,0
263192,0
263193,0
263194,0
263195,0
263196,0
263197,0
263198,0
263199,0
263200,0
263201,0
263202,0
263203,0
263204,1
263205,0
263206,0
263207,0
263208,1
263209,1
263210,0
263211,0
263212,0
263213,0
263214,0
263215,1
263216,0
263217,0
263218,0
263219,0
263220,0
263221,0
263222,0
263223,0
263224,0
263225,0
263226,0
263227,0
263228,0
263229,0
263230,0
263231,0
263232,0
263233,0
263234,0
263235,0
263236,1
263237,1
263238,1
263239,1
263240,0
263241,1
263242,1
263243,0
263244,0
263245,1
263246,1
263247,0
263248,0
263249,0
263250,0
263251,0
263252,0
263253,0
263254,0
263255,0
263256,1
263257,1
263258,0
263259,0
263260,0
263261,0
263262,0
263263,0
263264,0
263265,1
263266,1
263267,1
263268,1
263269,1
263270,1
263271,1
263272,1
263273,1
263274,0
263275,0
263276,0
263277,0
263278,0
263279,0
263280,0
263281,1
263282,1
263283,0
263284,0
263285,0
263286,1
263287,1
263288,0
263289,0
263290,0
263291,0
263292,0
263293,1
263294,1
263295,1
263296,1
263297,0
263298,1
263299,1
263300,1
263301,1
263302,1
263303,1
263304,0
263305,1
263306,0
263307,0
263308,0
263309,0
263310,1
263311,1
263312,1
263313,1
263314,0
263315,0
263316,0
263317,0
263318,0
263319,0
263320,0
263321,0
263322,0
263323,1
263324,1
263325,1
263326,1
263327,0
263328,1
263329,1
263330,1
263331,1
263332,1
263333,0
263334,0
263335,0
263336,0
263337,1
263338,0
263339,0
263340,1
263341,1
263342,1
263343,0
263344,0
263345,0
263346,1
263347,1
263348,1
263349,1
263350,0
263351,0
263352,0
263353,1
263354,0
263355,0
263356,1
263357,1
263358,1
263359,1
263360,1
263361,1
263362,1
263363,1
263364,1
263365,0
263366,0
263367,0
263368,1
263369,0
263370,0
263371,1
263372,1
263373,0
263374,0
263375,0
263376,1
263377,1
263378,1
263379,1
263380,1
263381,1
263382,1
263383,0
263384,0
263385,0
263386,0
263387,0
263388,1
263389,0
263390,0
263391,0
263392,1
263393,1
263394,1
263395,1
263396,1
263397,1
263398,1
263399,1
263400,0
263401,0
263402,1
263403,1
263404,0
263405,1
263406,0
263407,1
263408,1
263409,1
263410,0
263411,0
263412,0
263413,0
263414,0
263415,0
263416,0
263417,0
263418,1
263419,1
263420,1
263421,1
263422,0
263423,1
263424,1
263425,1
263426,1
263427,1
263428,1
263429,1
263430,1
263431,1
263432,1
263433,0
263434,0
263435,0
263436,0
263437,0
263438,0
263439,0
263440,0
263441,0
263442,0
263443,0
263444,0
263445,0
263446,0
263447,0
263448,1
263449,1
263450,0
263451,0
263452,0
263453,0
263454,0
263455,0
263456,1
263457,1
263458,0
263459,0
263460,0
263461,0
263462,1
263463,1
263464,1
263465,1
263466,1
263467,0
263468,1
263469,1
263470,0
263471,1
263472,1
263473,1
263474,1
263475,0
263476,0
263477,1
263478,1
263479,0
263480,1
263481,1
263482,1
263483,0
263484,0
263485,0
263486,0
263487,0
263488,0
263489,0
263490,1
263491,0
263492,0
263493,0
263494,0
263495,0
263496,0
263497,0
263498,1
263499,0
263500,0
263501,0
263502,0
263503,0
263504,0
263505,0
263506,0
263507,0
263508,0
263509,0
263510,0
263511,0
263512,0
263513,0
263514,0
263515,0
263516,0
263517,0
263518,0
263519,1
263520,0
263521,0
263522,0
263523,0
263524,0
263525,0
263526,1
263527,1
263528,0
263529,0
263530,0
263531,0
263532,0
263533,0
263534,0
263535,0
263536,0
263537,0
263538,0
263539,0
263540,0
263541,0
263542,0
263543,0
263544,0
263545,0
263546,0
263547,0
263548,0
263549,0
263550,1
263551,0
263552,0
263553,0
263554,0
263555,0
263556,0
263557,0
263558,0
263559,0
263560,0
263561,0
263562,1
263563,1
263564,1
263565,1
263566,1
263567,1
263568,0
263569,1
263570,1
263571,1
263572,1
263573,0
263574,0
263575,1
263576,1
263577,1
263578,1
263579,1
263580,0
263581,0
263582,0
263583,0
263584,0
263585,0
263586,0
263587,1
263588,1
263589,1
263590,1
263591,0
263592,1
263593,1
263594,1
263595,1
263596,1
263597,0
263598,0
263599,0
263600,1
263601,0
263602,1
263603,1
263604,0
263605,0
263606,1
263607,1
263608,1
263609,1
263610,0
263611,1
263612,0
263613,0
263614,0
263615,0
263616,0
263617,0
263618,0
263619,0
263620,0
263621,0
263622,0
263623,0
263624,1
263625,1
263626,0
263627,0
263628,0
263629,0
263630,0
263631,0
263632,1
263633,0
263634,0
263635,0
263636,0
263637,1
263638,0
263639,0
263640,0
263641,0
263642,0
263643,0
263644,1
263645,0
263646,0
263647,0
263648,1
263649,1
263650,0
263651,0
263652,0
263653,0
263654,0
263655,0
263656,0
263657,0
263658,0
263659,0
263660,0
263661,0
263662,1
263663,0
263664,0
263665,0
263666,0
263667,0
263668,0
263669,0
263670,0
263671,0
263672,0
263673,0
263674,0
263675,0
263676,0
263677,0
263678,0
263679,0
263680,0
263681,0
263682,1
263683,0
263684,0
263685,0
263686,0
263687,0
263688,1
263689,0
263690,1
263691,1
263692,0
263693,1
263694,0
263695,1
263696,1
263697,0
263698,1
263699,1
263700,1
263701,0
263702,0
263703,0
263704,0
263705,0
263706,0
263707,1
263708,1
263709,0
263710,0
263711,0
263712,0
263713,0
263714,0
263715,0
263716,0
263717,0
263718,0
263719,0
263720,0
263721,0
263722,1
263723,0
263724,1
263725,0
263726,0
263727,0
263728,1
263729,1
263730,0
263731,0
263732,0
263733,0
263734,0
263735,0
263736,0
263737,1
263738,0
263739,0
263740,0
263741,0
263742,1
263743,0
263744,0
263745,0
263746,0
263747,0
263748,0
263749,0
263750,0
263751,0
263752,0
263753,0
263754,0
263755,0
263756,0
263757,0
263758,0
263759,0
263760,0
263761,0
263762,0
263763,1
263764,0
263765,0
263766,0
263767,0
263768,1
263769,0
263770,0
263771,0
263772,0
263773,0
263774,0
263775,0
263776,0
263777,0
263778,0
263779,0
263780,0
263781,0
263782,0
263783,0
263784,0
263785,0
263786,0
263787,0
263788,0
263789,0
263790,0
263791,0
263792,0
263793,0
263794,0
263795,0
263796,0
263797,1
263798,0
263799,0
263800,0
263801,0
263802,0
263803,0
263804,0
263805,0
263806,0
263807,0
263808,0
263809,0
263810,0
263811,0
263812,0
263813,0
263814,1
263815,0
263816,0
263817,0
263818,0
263819,0
263820,0
263821,0
263822,0
263823,0
263824,0
263825,0
263826,0
263827,0
263828,1
263829,1
263830,0
263831,0
263832,0
263833,0
263834,0
263835,0
263836,0
263837,0
263838,0
263839,0
263840,0
263841,0
263842,0
263843,0
263844,0
263845,0
263846,0
263847,0
263848,0
263849,0
263850,0
263851,0
263852,0
263853,0
263854,1
263855,0
263856,1
263857,0
263858,0
263859,0
263860,1
263861,0
263862,0
263863,0
263864,0
263865,0
263866,0
263867,0
263868,0
263869,1
263870,0
263871,0
263872,0
263873,0
263874,0
263875,0
263876,0
263877,0
263878,0
263879,0
263880,0
263881,0
263882,0
263883,0
263884,0
263885,0
263886,0
263887,0
263888,0
263889,1
263890,0
263891,0
263892,0
263893,0
263894,0
263895,0
263896,0
263897,0
263898,0
263899,0
263900,0
263901,0
263902,0
263903,0
263904,0
263905,0
263906,0
263907,0
263908,0
263909,0
263910,0
263911,0
263912,1
263913,0
263914,0
263915,0
263916,0
263917,0
263918,0
263919,0
263920,0
263921,0
263922,0
263923,0
263924,0
263925,0
263926,0
263927,0
263928,0
263929,0
263930,0
263931,0
263932,0
263933,0
263934,0
263935,0
263936,0
263937,0
263938,0
263939,0
263940,0
